route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000003,OCESN858854F3532574:2025-01-24T00:40:05Z,858854,1,18956,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858854F3534454:2025-01-21T00:39:14Z,858854,1,18957,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000003,OCESN858855F3532578:2025-01-24T00:40:05Z,858855,0,18958,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000003,OCESN858856F3273835:2025-01-24T00:40:05Z,858856,1,18959,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002593,OCESN858858F3524775:2025-01-24T00:40:05Z,858858,1,18960,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001049,OCESN858858F3844653:2025-01-23T00:40:07Z,858858,1,18961,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002593,OCESN858859F3530963:2025-01-24T00:40:05Z,858859,0,18962,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001049,OCESN858859F3798957:2025-01-09T00:20:38Z,858859,0,18963,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858859F3846520:2025-01-24T00:40:05Z,858859,0,18964,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002420,OCESN858860F3528890:2025-01-24T00:40:05Z,858860,1,18965,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002594,OCESN858860F3845880:2025-01-24T00:40:05Z,858860,1,18966,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002187,OCESN858861F3521060:2025-01-24T00:40:05Z,858861,0,18967,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001286,OCESN858861F3846429:2025-01-24T00:40:05Z,858861,0,18968,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858864F2639240:2025-01-21T00:39:14Z,858864,1,18969,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000483,OCESN858864F2640183:2025-01-24T00:40:05Z,858864,1,18970,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858864F3512868:2025-01-21T00:39:14Z,858864,1,18971,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000256,OCESN858864F3520828:2024-11-29T10:03:28Z,858864,1,18972,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000256,OCESN858865F3532216:2024-11-29T10:03:28Z,858865,0,18973,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000483,OCESN858865F3532583:2025-01-24T00:40:05Z,858865,0,18974,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858865F3532584:2025-01-21T00:39:14Z,858865,0,18975,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000483,OCESN858866F3531712:2025-01-24T00:40:05Z,858866,1,18976,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000256,OCESN858866F3532586:2024-11-29T10:03:28Z,858866,1,18977,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858867F2640904:2025-01-21T00:39:14Z,858867,0,18978,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000483,OCESN858868F3517715:2025-01-24T00:40:05Z,858868,1,18979,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000256,OCESN858868F3530624:2024-11-29T10:03:28Z,858868,1,18980,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858869F3532587:2025-01-21T00:39:14Z,858869,0,18981,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000442,OCESN858871F3497833:2024-12-20T00:22:47Z,858871,0,18982,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002023,OCESN858871F3668528:2025-01-24T00:40:05Z,858871,0,18983,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002595,OCESN858872F3242165:2025-01-24T00:40:05Z,858872,1,18984,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001396,OCESN858872F3798958:2025-01-17T00:20:49Z,858872,1,18985,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001286,OCESN858872F3845307:2025-01-24T00:40:05Z,858872,1,18986,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858873F3517775:2025-01-21T00:39:14Z,858873,0,18987,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858873F3532589:2025-01-21T00:39:14Z,858873,0,18988,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002596,OCESN858874F2641347:2025-01-09T00:20:38Z,858874,1,18989,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002597,OCESN858874F3736187:2025-01-24T00:40:05Z,858874,1,18990,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000209,OCESN858875F2640162:2025-01-21T00:39:14Z,858875,0,18991,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002598,OCESN858875F3169377:2025-01-24T00:40:05Z,858875,0,18992,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002599,OCESN858875F3844883:2025-01-23T00:40:07Z,858875,0,18993,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002593,OCESN858876F3512884:2025-01-24T00:40:05Z,858876,1,18994,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001286,OCESN858876F3529115:2025-01-24T00:40:05Z,858876,1,18995,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001049,OCESN858876F3798284:2025-01-09T00:20:38Z,858876,1,18996,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000024,OCESN858876F3846521:2025-01-24T00:40:05Z,858876,1,18997,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000003,OCESN858877F3098268:2025-01-24T00:40:05Z,858877,0,18998,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858877F3526715:2025-01-21T00:39:14Z,858877,0,18999,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858878F3532595:2025-01-21T00:39:14Z,858878,1,19000,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000209,OCESN858879F3532596:2025-01-21T00:39:14Z,858879,0,19001,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000000,OCESN858881F3532597:2025-01-24T00:40:05Z,858881,0,19002,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858882F3524184:2025-01-21T00:39:14Z,858882,1,19003,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000010,OCESN858885F2641350:2025-01-21T00:39:14Z,858885,0,19004,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858887F3529284:2025-01-21T00:39:14Z,858887,0,19005,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858890F3532599:2025-01-21T00:39:14Z,858890,1,19006,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858893F3532600:2025-01-21T00:39:14Z,858893,0,19007,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000003,OCESN858895F3243086:2025-01-24T00:40:05Z,858895,0,19008,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000001,OCESN858896F3532602:2025-01-21T00:39:14Z,858896,1,19009,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000586,OCESN858897F3808130:2025-01-24T00:40:05Z,858897,0,19010,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000057,OCESN858897F3844046:2025-01-22T00:42:25Z,858897,0,19011,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000009,OCESN858898F3532093:2025-01-21T00:39:14Z,858898,1,19012,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002600,OCESN858899F3513410:2025-01-21T00:39:14Z,858899,0,19013,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002601,OCESN858899F3513411:2025-01-24T00:40:05Z,858899,0,19014,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001398,OCESN858899F3532604:2024-11-29T10:03:28Z,858899,0,19015,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001396,OCESN858899F3532605:2024-11-29T10:03:28Z,858899,0,19016,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000334,OCESN859005F3741303:2025-01-24T00:40:05Z,859005,0,19017,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001177,OCESN859005F3743559:2025-01-24T00:40:05Z,859005,0,19018,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,002602,OCESN859006F3788267:2025-01-24T00:40:05Z,859006,1,19019,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000332,OCESN859007F3787239:2025-01-24T00:40:05Z,859007,0,19020,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000651,OCESN859008F3769708:2025-01-24T00:40:05Z,859008,1,19021,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000651,OCESN859009F3532611:2025-01-24T00:40:05Z,859009,0,19022,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001067,OCESN859010F3780550:2025-01-24T00:40:05Z,859010,1,19023,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001067,OCESN859011F3769709:2025-01-24T00:40:05Z,859011,0,19024,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001067,OCESN859012F3529067:2025-01-24T00:40:05Z,859012,1,19025,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001067,OCESN859013F3534476:2025-01-24T00:40:05Z,859013,0,19026,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001067,OCESN859014F3530661:2025-01-24T00:40:05Z,859014,1,19027,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001067,OCESN859015F3769710:2025-01-24T00:40:05Z,859015,0,19028,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,001000,OCESN859020F3780549:2025-01-24T00:40:05Z,859020,1,19029,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000332,OCESN859022F3532612:2025-01-24T00:40:05Z,859022,1,19030,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000332,OCESN859023F3532619:2025-01-24T00:40:05Z,859023,0,19031,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000332,OCESN859024F3741312:2025-01-24T00:40:05Z,859024,1,19032,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,002603,OCESN859025F3786416:2025-01-24T00:40:05Z,859025,0,19033,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000332,OCESN859028F3788270:2025-01-24T00:40:05Z,859028,1,19034,
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,000651,OCESN859041F3514641:2025-01-24T00:40:05Z,859041,0,19035,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000003,OCESN859070F3764662:2025-01-24T00:40:05Z,859070,1,19036,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000003,OCESN859071F3764663:2025-01-24T00:40:05Z,859071,0,19037,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000003,OCESN859072F3741786:2025-01-24T00:40:05Z,859072,1,19038,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000003,OCESN859073F3774669:2025-01-24T00:40:05Z,859073,0,19039,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000003,OCESN859074F3775323:2025-01-24T00:40:05Z,859074,1,19040,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000003,OCESN859075F3774670:2025-01-24T00:40:05Z,859075,0,19041,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000001,OCESN859076F3530670:2025-01-23T00:40:07Z,859076,1,19042,
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,000001,OCESN859077F3518180:2025-01-23T00:40:07Z,859077,0,19043,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859100F3497076:2025-01-24T00:40:05Z,859100,1,19044,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859102F3497854:2025-01-24T00:40:05Z,859102,1,19045,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002604,OCESN859104F3497855:2025-01-04T00:22:11Z,859104,1,19046,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002605,OCESN859104F3659040:2025-01-24T00:40:05Z,859104,1,19047,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859105F3497856:2025-01-24T00:40:05Z,859105,0,19048,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,001297,OCESN859108F3709636:2025-01-24T00:40:05Z,859108,1,19049,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002606,OCESN859108F3845238:2025-01-24T00:40:05Z,859108,1,19050,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859110F3846481:2025-01-24T00:40:05Z,859110,1,19051,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859113F3532635:2025-01-24T00:40:05Z,859113,0,19052,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859114F3846158:2025-01-24T00:40:05Z,859114,1,19053,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859117F3497861:2025-01-24T00:40:05Z,859117,0,19054,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859118F3495763:2025-01-24T00:40:05Z,859118,1,19055,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859121F3791071:2025-01-24T00:40:05Z,859121,0,19056,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859122F3497863:2025-01-24T00:40:05Z,859122,1,19057,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002607,OCESN859123F3497865:2025-01-21T00:39:14Z,859123,0,19058,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002608,OCESN859123F3791072:2025-01-24T00:40:05Z,859123,0,19059,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002609,OCESN859125F3521760:2025-01-07T00:21:42Z,859125,0,19060,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002610,OCESN859125F3709898:2025-01-24T00:40:05Z,859125,0,19061,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859126F3497867:2025-01-24T00:40:05Z,859126,1,19062,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859127F3497868:2025-01-24T00:40:05Z,859127,0,19063,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859129F3497869:2025-01-24T00:40:05Z,859129,0,19064,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859131F3530554:2025-01-24T00:40:05Z,859131,0,19065,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859134F3532665:2025-01-21T00:39:14Z,859134,1,19066,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859135F3532667:2025-01-21T00:39:14Z,859135,0,19067,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000001,OCESN859136F3169431:2025-01-21T00:39:14Z,859136,1,19068,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002216,OCESN859137F3160541:2025-01-24T00:40:05Z,859137,0,19069,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859138F3532669:2025-01-21T00:39:14Z,859138,1,19070,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002420,OCESN859139F3518733:2025-01-24T00:40:05Z,859139,0,19071,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002553,OCESN859139F3846525:2025-01-24T00:40:05Z,859139,0,19072,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000014,OCESN859140F3518976:2025-01-21T00:39:14Z,859140,1,19073,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000014,OCESN859141F3532670:2025-01-21T00:39:14Z,859141,0,19074,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000001,OCESN859142F3514081:2025-01-21T00:39:14Z,859142,1,19075,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000001,OCESN859143F3523358:2025-01-21T00:39:14Z,859143,0,19076,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859144F3532671:2025-01-21T00:39:14Z,859144,1,19077,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859145F3523104:2025-01-21T00:39:14Z,859145,0,19078,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859148F3526286:2025-01-21T00:39:14Z,859148,1,19079,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000009,OCESN859158F3525755:2025-01-21T00:39:14Z,859158,1,19080,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000014,OCESN859191F3163791:2025-01-21T00:39:14Z,859191,0,19081,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,002216,OCESN859192F3810115:2025-01-21T00:39:14Z,859192,1,19082,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859198F3497870:2025-01-24T00:40:05Z,859198,1,19083,
FR:Line::576E2F4E-738A-4830-A235-A3BAAA706745:,000003,OCESN859199F3532674:2025-01-24T00:40:05Z,859199,0,19084,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000079,OCESN859206F3839340:2025-01-21T00:39:14Z,859206,0,19085,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,002216,OCESN859240F3532677:2025-01-24T00:40:05Z,859240,0,19086,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000014,OCESN859243F3512450:2025-01-21T00:39:14Z,859243,1,19087,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859252F3497872:2025-01-24T00:40:05Z,859252,0,19088,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859254F3497873:2025-01-24T00:40:05Z,859254,0,19089,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859255F3497875:2025-01-24T00:40:05Z,859255,1,19090,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859256F3528885:2025-01-24T00:40:05Z,859256,0,19091,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859262F3497877:2025-01-24T00:40:05Z,859262,0,19092,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859265F3496354:2025-01-24T00:40:05Z,859265,1,19093,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859266F3497878:2025-01-24T00:40:05Z,859266,0,19094,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859269F3524586:2025-01-24T00:40:05Z,859269,1,19095,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859272F3497880:2025-01-24T00:40:05Z,859272,0,19096,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859273F3498010:2025-01-24T00:40:05Z,859273,1,19097,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859274F3497881:2025-01-24T00:40:05Z,859274,0,19098,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859275F3497882:2025-01-24T00:40:05Z,859275,1,19099,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859277F3496924:2025-01-24T00:40:05Z,859277,1,19100,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000003,OCESN859281F3497883:2025-01-24T00:40:05Z,859281,1,19101,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859282F3528608:2025-01-21T00:39:14Z,859282,0,19102,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859284F3511262:2025-01-21T00:39:14Z,859284,0,19103,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859285F3517221:2025-01-21T00:39:14Z,859285,1,19104,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000001,OCESN859286F3532710:2025-01-21T00:39:14Z,859286,0,19105,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,002553,OCESN859287F3532711:2025-01-24T00:40:05Z,859287,1,19106,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,002420,OCESN859287F3845672:2025-01-24T00:40:05Z,859287,1,19107,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859288F3520535:2025-01-21T00:39:14Z,859288,0,19108,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000001,OCESN859289F3519584:2025-01-21T00:39:14Z,859289,1,19109,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859289F3519585:2025-01-21T00:39:14Z,859289,1,19110,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859290F3532712:2025-01-21T00:39:14Z,859290,0,19111,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000001,OCESN859291F3532713:2025-01-21T00:39:14Z,859291,1,19112,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000001,OCESN859292F3531884:2025-01-21T00:39:14Z,859292,0,19113,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859293F3532714:2025-01-21T00:39:14Z,859293,1,19114,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000001,OCESN859294F3525760:2025-01-21T00:39:14Z,859294,0,19115,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000001,OCESN859295F3512478:2025-01-21T00:39:14Z,859295,1,19116,
FR:Line::3BFEB21D-85AF-409B-9346-ED10CA3D8ED0:,000009,OCESN859296F3514480:2025-01-21T00:39:14Z,859296,0,19117,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859300F3788295:2025-01-24T00:40:05Z,859300,1,19118,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859301F3787500:2025-01-24T00:40:05Z,859301,0,19119,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859303F3788296:2025-01-24T00:40:05Z,859303,0,19120,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002611,OCESN859304F3682219:2025-01-24T00:40:05Z,859304,1,19121,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000787,OCESN859304F3844899:2025-01-23T00:40:07Z,859304,1,19122,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859305F3787653:2025-01-24T00:40:05Z,859305,0,19123,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000014,OCESN859306F3682220:2025-01-22T00:42:25Z,859306,1,19124,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002445,OCESN859306F3752533:2025-01-24T00:40:05Z,859306,1,19125,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002612,OCESN859306F3764833:2025-01-22T00:42:25Z,859306,1,19126,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002613,OCESN859306F3788536:2025-01-22T00:42:25Z,859306,1,19127,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000009,OCESN859307F3196034:2025-01-22T00:42:25Z,859307,0,19128,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859309F3764693:2025-01-24T00:40:05Z,859309,0,19129,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859310F3786221:2025-01-24T00:40:05Z,859310,1,19130,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002614,OCESN859311F3741360:2025-01-24T00:40:05Z,859311,0,19131,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002615,OCESN859311F3845797:2025-01-24T00:40:05Z,859311,0,19132,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000009,OCESN859312F3534506:2025-01-22T00:42:25Z,859312,1,19133,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002616,OCESN859316F3603931:2025-01-24T00:40:05Z,859316,1,19134,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000009,OCESN859321F3532739:2025-01-22T00:42:25Z,859321,0,19135,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002420,OCESN859321F3788300:2025-01-24T00:40:05Z,859321,0,19136,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002594,OCESN859321F3846531:2025-01-24T00:40:05Z,859321,0,19137,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859322F3682225:2025-01-24T00:40:05Z,859322,1,19138,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000001,OCESN859322F3786214:2025-01-22T00:42:25Z,859322,1,19139,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,002569,OCESN859323F3774694:2025-01-24T00:40:05Z,859323,0,19140,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,001639,OCESN859323F3788301:2025-01-22T00:42:25Z,859323,0,19141,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859324F3788302:2025-01-24T00:40:05Z,859324,1,19142,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000009,OCESN859325F3774696:2025-01-22T00:42:25Z,859325,0,19143,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859325F3801978:2025-01-24T00:40:05Z,859325,0,19144,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859326F3731374:2025-01-24T00:40:05Z,859326,1,19145,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859328F3788307:2025-01-24T00:40:05Z,859328,1,19146,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000014,OCESN859330F3513459:2025-01-22T00:42:25Z,859330,1,19147,
FR:Line::022B77D9-D121-4DCB-B808-FB2F7931866B:,000003,OCESN859331F3750744:2025-01-24T00:40:05Z,859331,0,19148,
